Src_NodeID,Dest_NodeID,Weight,B1,B2,B3,B4
757,857,17.09,0,0,0,0
194,171,33.14,0,0,1,1
125,910,4.22,1,0,0,1
640,713,19.54,0,1,1,1
575,446,28.66,0,0,1,0
523,775,40.88,0,0,1,1
428,179,23.44,1,0,0,0
784,265,51.64,1,0,0,1
221,930,94.67,1,0,0,1
341,645,12.83,1,0,1,1
6,709,44.57,1,0,1,1
38,178,82.8,0,1,0,1
465,74,8.83,0,1,0,1
685,210,11.58,0,1,0,1
302,804,27.44,0,1,0,1
739,388,89.42,0,1,0,0
124,528,51.28,0,0,0,0
535,719,4.41,0,1,1,1
420,22,63.73,1,0,0,1
606,203,14.55,0,1,1,1
415,366,2.92,1,0,1,0
797,808,23.52,0,0,0,0
134,415,24.78,1,0,0,0
998,883,27.19,1,1,1,0
601,923,54.76,0,1,0,0
645,613,13.66,0,1,1,1
609,464,76.28,1,0,0,1
106,314,27.69,1,0,0,1
606,170,75.33,0,1,0,0
985,280,53.29,0,1,0,0
695,47,45.14,0,1,1,0
189,814,49.94,1,0,0,0
587,394,83.77,0,1,1,0
914,116,7.26,1,0,1,0
813,835,30.64,1,0,0,1
976,711,7.44,1,1,1,1
777,49,97.42,1,0,0,1
457,518,28.14,0,1,0,1
681,187,26.98,0,0,1,0
554,829,3.57,1,1,1,0
530,929,98.11,0,0,1,0
551,887,6.08,0,0,0,1
264,251,55.8,1,0,1,0
853,91,61.61,0,1,1,1
580,613,51.94,1,1,0,1
648,816,52.85,0,1,0,0
332,126,11.37,0,0,1,1
958,390,47.13,1,1,0,0
390,895,38.76,1,1,0,0
812,829,66.53,1,0,0,0
847,225,63.73,0,1,0,1
346,169,32.66,1,1,1,0
555,775,28.6,0,0,1,1
387,384,32.98,0,1,0,0
367,386,98.47,1,0,1,0
898,240,22.34,0,0,0,0
760,389,46.53,0,0,0,0
584,948,60.67,0,1,0,0
306,890,30.62,1,1,0,0
171,623,96.32,0,0,0,1
924,274,35.01,0,1,1,1
380,635,61.88,0,1,0,0
704,779,52.13,0,1,1,1
536,821,62.46,0,0,1,1
828,331,11.32,1,0,1,1
631,106,50.62,1,1,1,0
346,405,29.95,0,1,1,1
317,414,7.54,1,1,0,1
987,120,49.4,0,0,0,0
63,287,10.61,1,0,1,1
95,929,23.91,1,0,1,0
261,339,24.92,0,0,1,0
410,468,56.49,1,1,1,1
754,573,22.74,0,0,0,1
371,421,91.48,0,0,1,0
63,849,92.5,0,0,1,1
626,416,79.37,0,0,1,0
777,279,60.62,0,0,1,1
91,930,64.16,1,1,0,1
127,60,16.06,1,1,0,1
133,476,22.5,1,0,0,1
229,450,37.85,1,0,1,0
265,376,81.16,1,0,0,1
145,800,3.56,0,0,0,0
42,358,80.54,1,0,1,1
180,420,78.44,1,1,1,1
359,44,99.5,1,1,0,0
596,906,71.2,0,1,0,0
13,192,33.12,0,1,1,0
832,122,34.91,0,1,0,1
476,74,29.87,0,0,1,1
285,384,55.23,1,1,0,0
489,44,43.5,1,0,1,1
132,302,74.75,0,1,0,1
433,805,22.41,0,1,0,0
801,346,5.66,0,1,0,1
362,14,50.23,0,1,1,1
398,345,16.48,0,0,0,0
658,586,88.79,0,0,0,1
12,402,11.68,1,0,1,0
447,995,4.13,1,0,0,0
558,645,84.9,0,0,0,1
448,308,7.19,0,0,0,1
856,648,44.28,1,1,1,1
961,535,19.79,1,0,0,1
971,71,93.52,0,0,1,1
766,287,18.97,1,1,0,1
81,686,7.24,0,1,0,0
212,359,59.68,1,0,1,1
948,661,35.28,1,1,0,0
80,991,71.39,1,1,0,1
9,139,26.83,0,0,1,0
51,342,47.0,1,1,0,0
504,646,20.72,1,0,1,0
693,346,22.84,0,0,1,1
963,259,12.45,1,0,1,0
908,850,83.88,0,0,1,0
749,909,42.06,0,0,1,0
448,0,4.81,0,1,0,1
191,814,86.19,1,0,0,0
590,298,61.1,0,0,1,0
167,967,98.65,0,1,0,0
153,88,60.75,0,1,0,0
890,529,28.64,1,0,0,0
162,463,48.97,0,0,0,1
992,241,60.76,1,1,1,1
532,464,98.86,0,0,0,0
45,451,61.25,1,1,1,0
670,855,86.74,1,0,1,0
933,430,65.27,0,1,0,1
574,912,69.94,0,1,1,0
4,108,11.26,1,0,1,1
687,30,22.55,1,0,0,1
825,125,99.34,0,0,0,0
715,16,96.88,0,1,0,1
62,894,86.87,1,0,1,0
755,989,48.56,0,0,1,1
669,245,17.58,0,1,0,1
321,498,32.01,0,1,0,1
118,761,19.15,0,0,0,1
980,921,98.18,0,1,0,1
259,316,83.08,0,1,0,0
502,353,64.97,1,0,0,0
930,733,33.06,1,0,0,0
479,530,11.79,0,1,1,1
75,163,41.68,1,0,1,0
893,427,79.28,1,1,0,1
37,413,15.42,0,1,1,1
460,83,77.65,0,0,0,0
732,199,26.4,1,1,1,0
552,821,23.51,0,0,1,1
341,199,65.94,0,1,0,1
97,592,5.58,1,0,1,1
671,338,57.31,1,1,1,0
990,528,62.22,1,0,1,1
171,73,27.54,1,0,1,0
292,150,65.29,0,0,1,0
961,578,20.62,1,1,0,0
863,152,36.2,1,0,1,1
806,254,63.04,0,0,0,0
904,820,99.0,0,1,0,1
957,626,76.61,0,1,1,1
577,203,2.1,0,0,1,0
296,172,56.77,0,1,1,1
262,978,2.64,0,0,1,0
447,252,8.84,1,1,0,1
434,898,56.8,0,0,0,0
732,702,97.51,1,0,0,1
234,454,54.08,0,1,1,0
34,9,7.05,1,1,0,0
315,418,41.25,0,1,1,1
12,288,91.92,1,0,1,0
342,115,27.4,1,0,0,1
457,466,81.57,0,0,1,1
688,278,45.49,0,0,1,1
266,406,89.53,0,1,0,0
386,145,41.12,1,0,0,0
206,616,58.67,0,0,1,0
75,91,8.34,1,1,1,0
920,706,16.6,1,0,0,1
296,231,22.28,0,1,1,1
889,405,36.86,0,0,0,1
551,637,85.53,1,0,0,0
58,778,51.62,0,1,0,1
820,149,13.06,0,1,1,1
785,650,46.65,0,1,1,0
611,811,47.74,1,1,1,1
878,897,73.6,1,1,0,0
779,156,30.48,0,0,0,1
225,624,31.86,0,1,1,0
567,176,65.61,1,1,1,1
339,796,45.96,0,0,1,0
27,576,96.67,0,0,1,0
948,290,7.99,1,0,0,0
109,931,2.23,0,0,0,1
434,639,26.28,0,1,1,0
837,77,70.53,1,0,1,0
99,714,30.53,1,1,0,1
805,31,62.45,0,0,1,1
53,864,37.27,0,0,1,1
494,572,69.1,1,1,1,1
250,746,13.73,1,1,0,0
806,279,83.73,1,1,1,0
497,866,16.19,0,0,0,0
254,443,39.27,1,0,1,1
482,469,38.61,1,0,0,0
402,928,58.05,0,0,1,0
343,24,66.15,0,0,0,0
410,772,48.45,0,1,1,1
958,494,59.99,0,1,1,0
676,275,60.23,1,0,1,0
481,28,27.13,1,1,1,1
359,457,27.33,0,0,0,0
719,717,93.22,0,1,1,0
700,755,26.82,0,0,1,0
79,379,10.14,1,1,0,0
429,62,88.39,0,0,0,1
964,228,40.59,1,0,1,1
876,982,16.71,1,0,0,1
312,167,33.43,1,1,1,0
42,328,9.72,0,0,0,1
547,97,54.94,1,1,1,1
590,219,72.09,0,0,1,0
468,666,71.69,1,0,1,1
654,507,17.81,1,1,1,1
458,14,72.57,1,0,1,0
735,751,38.15,0,0,0,0
581,237,40.77,1,1,1,1
275,789,38.92,0,0,1,1
548,334,12.86,1,1,0,0
88,639,9.03,0,0,0,1
73,26,2.98,1,1,0,1
264,890,98.15,0,1,0,0
872,642,53.78,0,0,1,0
923,832,82.83,1,0,0,0
510,758,45.55,1,1,0,0
25,553,66.37,1,0,1,1
31,244,21.78,1,1,1,0
338,368,69.7,1,1,1,0
40,936,34.82,1,0,0,1
285,937,5.05,1,0,0,0
440,447,71.29,0,1,0,0
687,707,13.97,1,1,0,1
22,428,31.31,0,1,1,1
550,398,9.73,1,0,0,1
478,239,82.86,1,1,0,1
481,217,52.16,0,1,0,1
254,795,50.55,1,1,1,1
671,85,20.81,1,0,0,1
980,800,73.36,0,1,1,1
4,153,64.56,1,0,1,1
270,308,11.73,1,1,0,0
688,969,79.84,0,0,1,0
883,885,93.26,0,0,1,1
145,275,8.62,1,0,1,1
212,179,4.9,0,1,0,1
532,477,48.21,1,0,1,0
667,544,52.29,0,0,1,1
540,152,28.7,0,1,0,1
136,952,57.63,0,0,1,0
337,928,95.7,0,1,1,0
903,585,66.88,0,0,1,0
534,765,55.6,0,0,1,0
261,72,94.45,1,1,0,0
171,327,2.62,1,1,0,1
382,644,50.93,1,0,1,0
375,360,92.42,1,0,1,0
280,996,56.29,0,0,0,1
257,947,43.68,0,0,0,0
98,826,99.16,1,1,0,0
781,113,2.65,0,1,1,0
861,337,84.38,0,0,0,0
914,493,30.6,1,1,1,0
279,828,52.54,0,0,1,1
150,665,35.29,0,1,0,1
861,616,81.43,1,1,1,0
953,119,38.48,1,0,1,1
917,627,12.33,0,1,1,0
267,547,80.47,1,1,0,0
197,96,31.03,1,1,0,0
766,354,19.61,0,0,0,0
919,288,74.4,1,1,1,1
379,966,35.4,1,0,0,1
448,250,55.12,0,1,1,0
571,892,68.0,0,1,1,0
26,230,64.62,0,1,0,1
887,392,67.06,1,1,0,0
558,257,14.14,1,1,1,1
591,779,28.28,0,1,0,1
113,816,38.76,1,1,1,0
625,532,63.7,1,1,0,0
519,999,65.66,0,0,0,0
230,204,38.3,1,1,0,1
999,746,18.04,0,1,1,1
975,13,95.68,0,0,1,1
51,112,54.49,0,1,1,0
964,634,18.61,1,1,1,0
158,155,40.28,0,0,1,1
760,435,2.94,0,0,1,0
295,47,20.92,0,1,1,0
864,902,67.9,1,1,0,1
122,855,14.29,1,0,0,1
543,777,28.3,1,1,1,1
338,643,85.94,1,0,1,0
784,745,60.48,0,0,1,0
489,767,11.79,1,0,0,0
665,141,57.0,1,1,0,0
249,769,73.11,0,0,1,0
812,659,90.91,1,1,0,0
250,407,26.73,0,1,1,1
713,716,25.9,1,0,1,1
57,252,93.05,1,0,0,1
774,229,86.81,1,1,1,0
631,846,12.26,0,1,0,0
904,155,23.09,1,1,0,1
501,145,94.45,1,0,1,1
932,137,6.67,1,0,1,0
32,449,99.36,0,0,1,0
793,837,19.68,0,0,1,1
265,228,78.04,1,0,0,1
581,584,58.45,0,0,1,1
529,242,83.64,1,0,0,1
713,393,55.01,0,1,1,0
108,455,79.39,1,1,0,1
524,473,28.77,0,0,0,0
472,533,28.67,0,0,1,0
944,734,22.64,0,1,1,0
235,107,90.56,0,1,1,1
902,517,37.26,1,1,0,1
638,889,54.28,0,1,1,1
468,410,13.8,0,0,1,0
651,847,68.15,1,1,1,1
659,74,46.92,0,1,1,0
486,84,62.95,1,0,1,1
403,457,72.45,0,0,1,0
176,154,75.56,1,0,0,0
308,913,83.57,1,0,0,1
55,861,33.84,0,0,1,1
473,201,51.41,0,0,0,1
383,104,55.76,0,0,1,0
575,634,70.88,0,0,1,0
830,726,65.22,0,1,0,1
670,500,75.03,0,0,0,0
346,328,90.88,1,1,1,1
675,844,27.95,1,0,1,0
707,915,25.26,1,1,0,1
107,847,83.42,0,0,1,1
819,800,27.89,1,0,0,0
655,895,62.82,0,0,1,0
248,847,89.95,0,1,0,1
975,82,99.23,1,0,1,0
927,906,52.38,1,0,0,0
215,905,40.47,0,1,1,1
922,726,76.12,0,0,1,1
32,310,64.34,1,1,1,0
584,612,26.72,1,1,1,1
796,339,87.39,1,0,0,0
749,904,62.0,1,0,1,0
484,157,52.46,1,0,0,0
766,911,83.59,0,0,1,0
447,119,91.5,1,0,0,1
436,214,27.89,1,0,0,0
433,41,53.85,1,1,1,1
777,359,48.92,0,1,1,1
466,475,31.76,1,0,0,1
760,331,27.7,1,0,1,1
11,617,29.99,0,1,0,0
785,158,84.39,1,0,1,0
242,769,37.53,0,0,0,1
379,123,3.61,0,1,1,0
899,90,14.55,1,0,0,0
204,15,2.64,0,0,1,0
123,23,68.79,0,0,0,0
256,880,55.97,0,1,0,1
487,800,33.89,1,0,0,1
402,174,9.08,0,0,1,0
972,367,83.29,1,0,1,1
903,218,94.03,1,0,0,1
492,656,67.48,0,0,1,0
52,403,61.99,1,0,0,0
980,158,94.18,0,1,0,0
215,150,24.46,0,1,1,1
188,596,88.28,1,1,1,1
731,214,50.37,1,1,0,1
159,436,36.22,1,0,1,1
675,16,74.42,0,1,1,0
502,898,37.34,1,1,0,0
152,766,14.47,1,1,1,1
523,82,78.41,1,0,0,1
263,325,25.74,1,0,1,1
676,98,58.98,1,0,1,1
495,442,79.14,0,0,0,0
951,134,60.13,0,1,1,0
888,729,29.85,1,0,1,0
280,960,2.54,0,0,1,0
225,618,21.01,1,0,1,0
179,887,45.03,0,1,1,0
478,78,8.53,1,0,0,0
670,109,59.58,1,1,0,0
928,722,76.96,0,0,0,1
891,970,20.52,1,1,1,0
438,863,81.93,1,0,1,1
605,447,75.92,1,1,0,0
229,119,62.55,1,1,0,1
60,611,28.17,1,0,1,0
40,647,41.53,1,1,0,1
123,273,28.18,1,0,0,1
701,727,64.46,1,1,0,1
151,621,15.5,0,0,0,0
634,566,50.13,0,1,1,1
36,806,45.88,0,0,0,0
672,801,16.36,0,0,0,0
108,371,62.79,0,1,0,1
191,744,94.95,1,0,1,0
5,320,43.01,0,0,1,0
348,991,70.57,1,1,1,1
143,167,68.86,0,0,1,1
697,64,26.27,0,0,1,0
80,416,6.26,1,1,0,0
928,6,41.83,1,0,0,0
581,280,49.27,1,1,1,0
795,930,97.31,1,0,1,1
240,986,14.22,0,1,0,1
93,324,69.23,0,0,1,1
428,674,27.41,1,1,0,0
402,947,70.57,1,0,0,0
431,897,54.37,1,0,1,1
62,557,38.03,0,1,0,0
506,894,7.63,1,0,1,1
730,559,90.42,1,1,0,1
925,850,22.97,1,0,1,0
757,876,68.6,0,1,0,0
904,83,73.63,0,1,1,1
98,599,83.17,0,1,0,1
554,820,23.51,0,1,0,0
161,22,35.05,1,1,1,0
499,858,47.67,1,0,0,1
992,400,77.2,0,0,1,0
986,890,89.76,1,0,1,1
525,776,34.5,1,1,0,1
208,296,93.36,1,0,1,1
314,764,96.27,0,1,1,0
144,47,76.91,1,0,1,0
532,848,19.23,0,1,1,1
251,972,85.51,1,0,0,0
860,585,50.17,1,0,0,0
590,890,31.53,0,1,1,1
792,882,24.08,1,0,0,0
426,248,82.55,1,1,1,0
390,577,47.72,0,0,0,1
663,918,8.72,1,1,0,1
713,836,96.99,1,0,0,1
163,861,26.42,0,1,0,1
836,733,52.92,0,1,0,1
406,498,2.6,1,1,0,1
975,204,83.76,1,1,1,1
650,513,10.52,0,1,0,0
178,895,86.68,1,1,1,1
262,486,59.89,0,1,1,1
914,99,58.03,0,1,0,0
872,373,30.56,0,1,1,1
962,107,11.56,1,0,1,0
894,661,58.33,0,1,0,1
813,764,99.16,0,0,1,0
527,922,31.22,0,1,0,0
739,371,58.75,0,1,1,1
867,566,37.43,1,1,1,0
334,249,6.56,1,0,0,0
903,313,89.79,0,0,0,0
757,656,6.86,1,1,0,1
618,868,56.02,1,0,0,0
674,583,85.33,1,0,0,0
572,425,23.61,1,0,1,0
909,584,6.77,0,0,0,1
485,933,19.91,0,0,1,1
691,221,97.02,1,1,0,0
42,221,43.43,1,0,1,1
985,55,97.85,0,0,0,0
162,799,12.77,1,1,1,1
227,375,83.77,0,0,0,1
354,623,70.63,0,0,0,0
362,646,10.96,1,1,0,1
137,753,32.38,0,0,0,0
256,243,5.1,0,0,0,1
804,109,61.78,0,0,1,0
257,643,47.18,0,1,0,0
397,561,5.67,0,0,0,1
515,701,27.96,0,0,0,0
239,79,18.88,0,1,1,0
789,990,43.56,1,1,1,1
668,381,46.89,1,1,0,0
318,446,77.58,0,0,1,1
69,276,3.82,0,0,0,0
809,916,19.59,1,1,0,0
751,894,63.02,1,0,1,1
339,527,49.68,1,0,0,1
969,557,87.33,1,1,0,1
674,504,96.25,0,0,0,1
121,387,60.44,1,1,0,1
587,464,59.55,1,1,1,1
777,953,7.66,0,1,1,1
42,301,63.2,1,1,1,0
185,891,38.27,1,1,1,0
958,354,76.3,1,0,1,0
136,446,21.16,1,1,1,1
864,826,32.38,0,1,0,0
563,765,53.04,0,0,1,0
507,88,35.12,1,1,0,1
802,707,73.48,0,1,0,1
408,847,64.64,1,1,0,0
524,986,75.43,1,0,1,1
297,934,48.11,1,1,1,1
361,430,90.78,1,0,1,0
697,525,88.5,1,0,0,1
918,599,28.45,0,1,1,1
229,695,48.36,1,0,0,1
142,884,12.34,1,1,1,0
886,835,57.03,1,1,1,0
670,79,11.14,1,0,1,0
490,338,6.26,1,0,1,1
893,354,15.84,0,0,0,0
609,831,74.95,1,0,0,1
989,196,76.38,0,1,1,1
698,224,13.68,0,0,1,0
34,589,21.38,1,0,0,1
247,387,78.51,1,0,0,0
611,676,23.06,1,1,1,0
664,41,53.1,0,0,1,0
226,947,25.54,1,0,1,0
456,674,21.68,1,0,1,1
310,619,80.03,1,0,0,0
459,864,60.61,0,1,0,0
675,75,21.79,1,0,0,0
572,227,23.26,1,1,1,1
989,851,9.62,1,0,1,1
755,885,46.68,0,1,0,0
885,199,36.98,1,0,1,1
394,73,73.9,1,0,0,1
492,128,79.1,1,1,1,0
578,966,46.65,1,1,1,0
290,233,61.65,1,1,1,1
607,906,61.24,1,0,1,0
9,605,22.03,1,1,0,0
175,506,7.21,0,1,1,0
151,525,83.16,1,0,1,1
70,329,33.76,1,1,1,0
56,109,56.91,1,1,0,0
206,798,94.74,0,0,1,0
789,451,32.83,0,0,0,1
215,485,92.75,0,0,0,0
973,729,26.59,1,1,0,0
5,96,27.51,0,1,1,1
829,531,42.39,1,1,0,0
780,599,90.82,1,0,1,0
781,851,4.48,1,0,0,0
821,819,34.33,0,0,0,1
196,361,21.43,0,1,1,0
293,665,37.57,1,0,0,0
707,539,5.89,1,1,1,0
284,855,88.75,1,0,1,1
395,809,2.67,0,0,0,0
582,544,35.68,1,1,1,1
531,584,19.61,0,0,0,0
876,951,7.84,1,1,1,1
234,258,61.28,0,1,1,1
963,649,16.94,1,0,1,0
819,131,61.78,0,1,1,1
383,919,31.16,0,1,1,1
539,342,48.5,1,1,1,0
766,32,7.39,0,0,1,0
409,345,98.36,0,0,1,0
602,566,72.63,1,0,0,0
653,487,2.99,1,0,1,0
620,40,16.97,1,0,0,1
281,250,42.1,0,0,1,1
365,144,94.93,1,1,1,0
509,148,78.0,0,1,0,0
90,998,72.34,0,0,1,0
284,393,38.24,1,0,0,0
522,487,98.27,1,1,0,1
546,727,64.06,0,1,1,0
300,549,41.15,0,1,0,1
686,608,32.08,0,0,0,0
642,843,45.95,0,1,1,1
321,458,90.53,0,1,0,0
975,783,37.82,0,0,0,0
675,615,65.89,1,0,0,1
64,694,38.29,1,0,0,1
752,828,66.92,1,1,0,0
227,771,30.37,0,0,0,0
426,164,70.55,0,1,1,0
694,688,14.46,1,1,0,1
258,176,79.98,1,1,1,0
309,834,95.41,0,1,0,1
739,404,22.8,0,0,0,0
412,544,26.18,1,0,1,1
964,519,95.74,0,1,1,1
928,328,70.5,0,0,1,1
955,932,44.96,0,1,0,1
143,755,76.03,0,0,0,1
110,325,36.66,0,0,1,0
556,505,26.88,1,0,1,1
196,626,69.67,0,1,1,0
248,383,32.83,0,1,0,0
810,207,83.28,0,0,1,0
210,660,12.21,0,0,0,0
947,810,11.55,1,1,1,0
47,555,48.66,1,1,1,1
911,574,64.85,1,0,1,1
63,401,38.16,1,1,1,0
393,652,25.29,1,1,1,0
654,955,34.5,0,1,0,1
728,922,63.94,0,1,1,0
696,307,10.3,0,1,0,1
357,527,99.42,1,0,1,0
393,206,88.33,0,1,1,0
862,546,22.48,1,1,1,1
907,971,49.57,0,0,0,1
187,162,36.14,1,0,0,1
832,712,80.42,0,1,1,0
645,51,14.04,0,0,1,1
173,10,30.54,1,1,0,1
750,981,58.49,0,0,1,0
498,823,53.74,1,1,1,0
968,780,39.39,1,1,0,0
403,231,39.68,1,0,1,1
584,652,69.7,1,0,0,0
52,874,65.6,0,0,0,1
97,298,14.47,0,1,0,0
711,774,88.76,1,0,1,1
605,563,75.83,1,0,1,1
392,242,58.28,0,1,0,0
664,240,71.51,1,1,0,1
854,286,69.71,0,1,0,1
513,769,39.25,1,0,1,0
200,877,33.86,0,1,0,0
940,659,10.82,1,0,0,0
531,467,49.64,1,0,1,0
75,932,39.98,1,0,0,0
279,921,19.31,0,0,1,0
714,747,56.35,0,1,0,1
673,712,70.08,1,0,1,0
220,430,74.67,0,1,0,0
420,543,37.85,0,1,1,0
702,89,49.88,0,1,0,0
12,624,56.88,0,1,1,0
0,222,63.04,1,0,0,0
754,872,62.03,0,0,0,0
73,735,27.96,0,1,0,1
562,230,93.14,1,0,0,0
739,910,35.42,1,0,0,0
315,628,65.91,1,0,0,1
508,594,63.41,0,1,0,0
220,127,15.25,1,0,1,0
497,949,85.03,0,1,0,0
951,594,6.27,1,1,0,0
596,724,7.37,0,1,1,0
486,927,21.57,1,0,1,1
405,433,45.35,1,0,0,0
754,367,70.55,0,1,0,1
992,173,38.74,1,1,1,0
958,697,59.11,0,1,0,1
554,697,87.81,0,0,0,1
204,997,98.14,1,0,1,0
814,111,21.49,1,1,0,1
746,445,48.65,1,0,1,0
43,101,95.68,1,1,1,1
584,343,31.61,1,1,0,1
741,968,75.33,0,0,0,1
667,666,99.45,0,1,0,0
544,874,2.2,0,1,0,1
518,279,22.59,1,0,0,1
414,864,4.06,0,1,1,1
863,876,80.11,0,1,0,1
419,482,21.72,0,1,0,1
178,628,58.06,1,1,0,0
774,279,57.28,0,1,0,1
637,971,87.31,0,0,1,1
463,266,89.34,0,1,0,0
980,41,23.95,1,0,1,0
67,622,92.64,0,0,1,1
21,651,95.27,0,1,1,1
136,458,22.94,1,1,1,1
835,824,72.37,0,0,1,0
706,157,81.87,0,0,1,1
383,625,30.57,1,1,1,1
156,802,97.39,0,0,1,0
237,812,54.5,1,0,0,1
172,154,95.86,1,1,1,0
908,548,31.85,1,0,0,1
778,942,93.91,0,0,1,0
847,65,41.06,1,0,0,1
106,922,2.98,0,1,1,0
357,76,67.92,1,1,1,0
42,531,63.19,1,0,0,1
628,175,22.34,0,1,0,0
577,573,82.77,0,1,1,0
856,725,17.98,0,0,1,1
283,931,88.0,0,0,0,1
545,874,32.75,0,1,0,1
598,507,55.02,1,0,0,0
292,306,56.95,0,1,1,1
702,477,33.15,0,0,0,0
617,300,19.01,1,1,1,1
779,130,42.02,1,0,0,0
198,795,6.65,1,0,0,1
799,3,24.47,1,0,1,1
134,445,20.77,0,1,1,1
947,118,38.3,1,0,0,1
991,416,82.5,0,1,0,0
126,960,14.2,0,1,0,0
583,780,92.78,0,0,0,0
674,266,58.69,1,1,1,0
880,697,3.02,0,0,1,1
423,714,41.79,0,1,0,1
695,225,78.66,1,1,0,0
259,112,16.24,0,1,0,1
125,336,51.39,1,1,1,1
741,781,2.49,1,0,1,0
190,322,23.75,0,0,0,1
116,660,81.75,0,1,0,0
672,306,13.38,1,0,0,1
345,505,6.95,1,0,0,0
141,840,12.63,1,1,1,0
122,52,67.99,0,0,1,0
864,511,97.01,1,1,1,1
45,743,56.55,0,1,0,0
881,723,2.04,0,0,0,1
757,576,39.12,1,0,0,1
125,366,32.03,1,0,1,1
918,718,85.16,1,1,0,0
719,218,81.87,0,0,1,1
488,618,67.49,0,1,0,1
908,265,4.31,1,1,0,0
986,254,69.42,1,0,0,0
364,543,26.93,1,1,1,0
887,922,82.5,1,0,1,1
127,350,16.36,1,0,1,1
243,544,2.52,1,1,0,1
380,429,81.98,1,1,1,0
291,149,3.11,1,1,0,0
622,492,27.92,1,0,0,1
842,487,92.93,1,1,0,0
187,677,2.2,1,1,1,1
557,394,69.97,0,0,1,0
680,152,90.12,1,0,0,1
703,988,84.69,0,1,1,0
764,582,24.95,1,1,0,1
648,736,33.38,1,0,0,0
845,177,49.78,1,0,1,0
624,263,70.46,1,0,0,0
80,569,58.65,0,1,0,0
855,474,14.44,1,0,0,1
315,63,15.56,1,0,1,1
867,226,50.33,1,1,1,1
306,426,15.29,1,1,1,1
0,307,14.14,1,0,1,0
706,655,42.99,0,1,0,0
690,167,69.54,1,0,1,0
113,210,67.48,0,1,0,0
108,136,45.47,0,1,1,0
891,392,71.89,1,0,0,1
418,827,82.04,1,0,0,0
520,141,69.36,1,0,1,0
996,865,63.97,1,0,1,0
364,146,34.49,0,0,0,0
906,573,99.84,1,0,0,0
465,130,13.95,1,1,0,1
676,291,21.6,1,1,1,0
459,147,56.76,0,0,0,1
10,967,33.46,0,1,0,1
733,990,85.94,1,0,0,0
269,951,53.85,0,0,1,0
995,69,9.46,1,1,1,0
424,704,30.69,1,1,0,0
637,189,82.91,0,1,1,0
700,184,92.99,1,1,1,0
347,70,61.71,1,0,1,1
398,282,46.14,1,1,0,0
890,852,10.88,1,0,1,1
567,955,81.62,0,1,0,0
687,805,49.17,0,0,1,0
107,100,83.79,1,1,0,0
698,971,78.62,0,1,0,1
584,40,49.61,0,1,1,0
192,235,64.64,1,0,0,1
258,762,19.56,0,1,1,0
881,62,95.89,1,0,0,0
370,802,90.31,0,0,0,1
346,212,47.14,0,1,1,1
172,81,28.67,0,1,0,1
978,614,69.95,1,0,1,1
855,112,20.97,0,1,1,0
68,164,37.67,1,1,0,1
38,550,80.71,0,1,1,1
799,811,70.56,1,1,1,1
740,963,61.78,0,1,1,1
874,858,25.36,0,1,1,1
96,580,81.66,0,0,0,1
523,558,91.46,1,1,0,1
705,946,51.19,1,1,1,0
912,530,37.37,1,1,1,0
309,60,31.61,0,0,0,0
245,694,81.76,1,1,1,1
826,276,83.9,1,0,1,0
720,169,11.34,1,1,0,1
473,448,22.86,1,0,0,1
132,269,96.4,0,0,0,0
190,152,87.69,1,1,1,1
623,347,8.36,0,1,1,0
656,396,28.45,1,1,0,1
954,465,95.57,0,1,0,1
15,693,44.95,0,0,1,0
337,919,29.4,1,0,1,0
898,247,57.44,0,0,0,1
958,84,52.88,1,1,1,1
399,297,44.22,0,0,0,0
631,805,56.22,1,1,1,1
476,322,15.53,1,0,1,0
555,368,51.35,0,1,1,1
933,619,76.36,0,1,1,1
192,453,87.74,0,1,0,1
383,582,47.55,0,0,0,1
280,538,86.27,0,0,1,0
555,822,94.52,0,1,0,1
560,304,33.61,1,1,0,0
959,664,1.25,1,0,0,1
87,460,45.19,0,1,0,1
279,331,93.99,0,1,0,1
287,156,74.0,1,1,0,0
107,1,99.54,0,0,1,1
509,827,47.68,1,1,1,1
860,561,49.96,0,1,1,0
167,632,19.34,1,0,0,1
932,238,31.53,1,0,1,0
108,862,97.83,0,1,1,1
262,236,64.52,1,1,1,1
762,541,17.51,0,0,0,1
652,837,11.41,0,0,0,0
919,821,26.95,0,0,1,1
568,270,63.23,1,1,1,1
544,63,49.2,0,0,1,0
750,148,71.82,0,1,1,0
225,469,11.14,0,1,0,1
879,459,93.78,1,1,1,0
812,3,42.75,0,0,1,0
259,295,71.9,0,0,1,1
884,965,4.14,1,0,1,0
529,444,45.01,0,0,1,0
611,810,47.8,1,0,0,0
235,522,96.15,0,0,0,1
937,255,33.93,1,1,1,0
953,250,91.13,1,1,0,0
151,891,38.55,0,0,0,1
215,885,74.65,1,0,0,0
275,671,74.25,1,1,1,0
17,866,12.77,0,0,0,1
60,122,50.5,1,1,0,1
450,329,35.24,0,0,0,1
546,291,58.13,0,1,1,0
120,685,62.59,1,0,1,0
232,589,54.68,1,0,0,0
582,122,20.02,0,0,1,0
13,433,73.01,0,0,0,0
691,369,62.33,1,1,1,1
369,868,57.78,1,0,1,0
878,580,97.63,1,0,0,1
791,944,91.95,0,1,1,0
285,52,30.33,1,0,0,0
411,120,39.94,0,1,1,0
559,995,74.61,1,1,0,1
896,531,93.17,0,0,0,0
